rs,rp,rd,rf,r_core_flag,rcore,DeltaE,DeltaEig,hardness,score
1.19683,2.74708,3.16277,0.00000,1.00000,1.43490,0.00926,0.01372,0.02236,0.04534015
0.35355,2.37141,3.04841,0.00000,1.00000,2.49924,0.01086,0.00892,0.00000,0.01977584
1.59069,2.37141,3.04841,0.00000,1.00000,2.49924,0.01077,0.00899,0.00000,0.01975922
1.59069,1.55618,3.04841,0.00000,1.00000,2.49924,0.01014,0.00823,0.00000,0.01836571
1.59069,1.55618,0.62590,0.00000,1.00000,2.49924,0.00887,0.00816,0.02236,0.03939216
1.59069,1.55618,0.62590,0.00000,1.00000,0.26861,0.00826,0.00879,0.02252,0.03956563
0.15647,2.44495,1.22754,0.00000,1.00000,2.09073,0.00911,0.00818,0.00009,0.01738316
2.25069,2.12536,1.87074,0.00000,1.00000,0.10927,0.02452,0.04319,0.06709,0.13479867
1.24071,0.41535,0.92108,0.00000,1.00000,0.02901,0.00522,0.01207,0.06709,0.08437783
0.56621,0.41535,0.92108,0.00000,1.00000,0.02901,0.00825,0.00868,0.06709,0.08401757
0.56621,1.82461,0.92108,0.00000,1.00000,0.02901,0.00815,0.00869,0.06709,0.08392451
0.56621,1.82461,3.15965,0.00000,1.00000,0.02901,0.00757,0.00844,0.06709,0.08309741
0.56621,1.82461,3.15965,0.00000,1.00000,1.81395,0.00867,0.00832,0.00000,0.01698668
1.09388,0.27091,2.49231,0.00000,1.00000,0.89422,0.00852,0.02215,0.02236,0.05303035
0.09506,2.76858,3.26084,0.00000,1.00000,1.34371,0.01039,0.01061,0.00000,0.02100106
1.81874,2.74613,0.89156,0.00000,1.00000,1.66531,0.00631,0.01323,0.02236,0.04189794
0.28241,1.18512,1.08005,0.00000,1.00000,2.94999,0.02828,0.01426,0.04488,0.08741333
