S,P,D,F,rcore_flag,rcore,DeltaE,qmax,Score
1.32,2.15,2.5,2.17,0.0,0.0,0.08111,0.0019051482536448666,0.08301514825364487
1.32,2.15,2.5,2.34,0.0,0.0,0.08111,0.0019051482536448666,0.08301514825364487
0.57,0.34,0.44,0.22,0.0,0.0,0.0422,0.001809301070201781,0.04400930107020178
1.06,0.45,0.38,3.02,0.0,0.0,0.1155,0.0019051482536448666,0.11740514825364487
1.06,1.97,0.38,3.02,0.0,0.0,0.1155,0.0019051482536448666,0.11740514825364487
1.06,1.97,1.24,3.02,0.0,0.0,0.11585999999999999,0.0019051482536448666,0.11776514825364486
1.06,1.97,1.24,2.36,0.0,0.0,0.11585999999999999,0.0019051482536448666,0.11776514825364486
1.22,1.85,0.16,3.41,0.0,0.0,0.12477,0.0019051482536448666,0.12667514825364487
0.21,0.17,2.43,3.35,0.0,0.0,0.04047,0.0016351489523872874,0.04210514895238729
1.16,0.02,1.22,1.35,0.0,0.0,0.12086000000000001,0.0019051482536448666,0.12276514825364487
0.31,0.02,1.22,1.35,0.0,0.0,0.04213,0.0016534235881413468,0.04378342358814135
0.31,2.09,1.22,1.35,0.0,0.0,0.0416,0.0016534235881413468,0.04325342358814135
0.31,2.09,0.43,1.35,0.0,0.0,0.04167,0.0017340715196043415,0.04340407151960434
0.31,2.09,0.43,1.25,0.0,0.0,0.04167,0.0017481544703297355,0.043418154470329734
0.56,2.13,2.45,1.59,0.0,0.0,0.03997,0.0016351489523872874,0.04160514895238729
0.7,2.0,2.49,1.96,0.0,0.0,0.040150000000000005,0.0016351489523872874,0.041785148952387295
0.61,2.24,2.56,1.71,0.0,0.0,0.03997,0.0016161344271055263,0.04158613442710553
0.16,0.39,0.22,1.22,0.0,0.0,0.04219,0.0017481544703297355,0.043938154470329734
0.26,0.39,0.22,1.22,0.0,0.0,0.04219,0.0017481544703297355,0.043938154470329734
0.26,1.38,0.22,1.22,0.0,0.0,0.11009000000000001,0.0019051482536448666,0.11199514825364487
0.26,1.38,2.45,1.22,0.0,0.0,0.10798999999999999,0.0019051482536448666,0.10989514825364485
0.26,1.38,2.45,0.68,0.0,0.0,0.10798999999999999,0.0019051482536448666,0.10989514825364485
0.43,1.25,2.52,2.44,0.0,0.0,0.1163,0.0019051482536448666,0.11820514825364486
0.69,0.33,2.15,2.96,0.0,0.0,0.04119,0.0016351489523872874,0.04282514895238729
0.13,2.27,1.55,0.11,0.0,0.0,0.04207,0.0017340715196043415,0.043804071519604346
0.13,2.04,1.55,0.11,0.0,0.0,0.04162,0.0017340715196043415,0.04335407151960434
0.13,2.04,2.99,0.11,0.0,0.0,0.03817,0.0017340715196043415,0.039904071519604345
0.13,2.04,2.99,1.45,0.0,0.0,0.03817,0.0016161344271055263,0.03978613442710553
0.33,1.51,2.72,1.44,0.0,0.0,0.05431,0.0019051482536448666,0.05621514825364486
0.39,1.8,2.44,1.95,0.0,0.0,0.04235,0.001839285062355586,0.04418928506235559
0.48,1.25,0.17,1.53,0.0,0.0,0.11816,0.0019051482536448666,0.12006514825364487
1.27,1.25,0.17,1.53,0.0,0.0,0.06721,0.0019051482536448666,0.06911514825364487
1.27,2.48,0.17,1.53,0.0,0.0,0.11639,0.0019051482536448666,0.11829514825364486
1.27,2.48,2.57,1.53,0.0,0.0,0.11318,0.0019051482536448666,0.11508514825364487
1.27,2.48,2.57,0.41,0.0,0.0,0.11318,0.0019051482536448666,0.11508514825364487
0.68,0.26,1.3,0.12,0.0,0.0,0.04213,0.0017615941559557648,0.04389159415595577
0.42,1.5,1.22,2.2,0.0,0.0,0.062,0.0019051482536448666,0.06390514825364486
0.65,2.33,2.15,1.33,0.0,0.0,0.04167,0.0016709670742068737,0.04334096707420687
0.19,2.33,2.15,1.33,0.0,0.0,0.04167,0.0016709670742068737,0.04334096707420687
0.19,0.41,2.15,1.33,0.0,0.0,0.04119,0.0016534235881413468,0.04284342358814135
0.19,0.41,0.22,1.33,0.0,0.0,0.04219,0.0017481544703297355,0.043938154470329734
0.19,0.41,0.22,1.48,0.0,0.0,0.04219,0.0017340715196043415,0.04392407151960434
1.38,2.42,2.67,1.38,0.0,0.0,0.05847000000000001,0.0018931933404003516,0.060363193340400356
1.26,1.72,1.08,2.8,0.0,0.0,0.12545,0.0019051482536448666,0.12735514825364488
1.26,0.12,2.02,1.7,0.0,0.0,0.11592,0.0019051482536448666,0.11782514825364486
0.56,1.56,1.69,2.49,0.0,0.0,0.05285,0.0019051482536448666,0.054755148253644866
0.37,1.56,1.69,2.49,0.0,0.0,0.05285,0.0019051482536448666,0.054755148253644866
0.37,0.39,1.69,2.49,0.0,0.0,0.04202,0.0016161344271055263,0.043636134427105525
0.37,0.39,2.08,2.49,0.0,0.0,0.041400000000000006,0.0016161344271055263,0.04301613442710553
0.37,0.39,2.08,2.83,0.0,0.0,0.041400000000000006,0.0016161344271055263,0.04301613442710553
0.17,2.35,1.88,1.69,0.0,0.0,0.04259,0.0016534235881413468,0.04424342358814135
0.14,1.32,1.7,2.91,0.0,0.0,0.13323000000000002,0.0019051482536448666,0.1351351482536449
0.03,1.21,0.44,2.49,0.0,0.0,0.11268,0.0018993387348050464,0.11457933873480505
0.52,0.06,0.75,1.46,0.0,0.0,0.04219,0.0017193275010198336,0.043909327501019835
0.52,2.42,0.75,1.46,0.0,0.0,0.0436,0.0017481544703297355,0.045348154470329735
0.52,2.42,0.55,1.46,0.0,0.0,0.04359,0.0017481544703297355,0.04533815447032973
